PRO_6967	PRO_6967
PRO_6967	PRO_14654
PRO_6967	PRO_11210
PRO_6967	PRO_11319
PRO_6967	PRO_9762
PRO_6968	PRO_6968
PRO_6968	PRO_19073
PRO_6970	PRO_6970
PRO_6972	PRO_6972
PRO_6974	PRO_6974
PRO_6974	PRO_714
PRO_6975	PRO_6975
PRO_6976	PRO_6976
PRO_6977	PRO_6977
PRO_6978	PRO_6978
PRO_6979	PRO_6979
PRO_6979	PRO_22627
PRO_6980	PRO_6980
PRO_6981	PRO_6981
PRO_6983	PRO_6983
PRO_6986	PRO_6986
PRO_6989	PRO_6989
PRO_6990	PRO_6990
PRO_6992	PRO_6992
PRO_6992	PRO_12071
PRO_6995	PRO_6995
PRO_6995	PRO_23839
PRO_6995	PRO_23593
PRO_6995	PRO_23719
PRO_6996	PRO_6996
PRO_6997	PRO_6997
PRO_6997	PRO_14439
PRO_7000	PRO_7000
PRO_8001	PRO_8001
PRO_8001	PRO_3478
PRO_8001	PRO_17689
PRO_8001	PRO_19259
PRO_8001	PRO_179
PRO_8001	PRO_965
PRO_8001	PRO_12628
PRO_8001	PRO_14113
PRO_8001	PRO_15002
PRO_8003	PRO_8003
PRO_8008	PRO_8008
PRO_8008	PRO_6614
PRO_8010	PRO_8010
PRO_8011	PRO_8011
PRO_8011	PRO_7159
PRO_8012	PRO_8012
PRO_8013	PRO_8013
PRO_8014	PRO_8014
PRO_8015	PRO_8015
PRO_8017	PRO_8017
PRO_8018	PRO_8018
PRO_8023	PRO_8023
PRO_8025	PRO_8025
PRO_8026	PRO_8026
PRO_8027	PRO_8027
PRO_8031	PRO_8031
PRO_8032	PRO_8032
PRO_8034	PRO_8034
PRO_8037	PRO_8037
PRO_8038	PRO_8038
PRO_15869	PRO_15869
PRO_15874	PRO_15874
PRO_15880	PRO_15880
PRO_15880	PRO_15215
PRO_15881	PRO_15881
PRO_15884	PRO_15884
PRO_15886	PRO_15886
PRO_15890	PRO_15890
PRO_15890	PRO_20633
PRO_15891	PRO_15891
PRO_15891	PRO_8133
PRO_15892	PRO_15892
PRO_15896	PRO_15896
PRO_15897	PRO_15897
PRO_15899	PRO_15899
PRO_18301	PRO_18301
PRO_18304	PRO_18304
PRO_18305	PRO_18305
PRO_18305	PRO_4605
PRO_18306	PRO_18306
PRO_18308	PRO_18308
PRO_18310	PRO_18310
PRO_18313	PRO_18313
PRO_18313	PRO_4593
PRO_18314	PRO_18314
PRO_18315	PRO_18315
PRO_18316	PRO_18316
PRO_18318	PRO_18318
PRO_18325	PRO_18325
PRO_18326	PRO_18326
PRO_18328	PRO_18328
PRO_18329	PRO_18329
PRO_18330	PRO_18330
PRO_18333	PRO_18333
PRO_18333	PRO_13940
PRO_18334	PRO_18334
PRO_18334	PRO_4308
PRO_18334	PRO_5113
PRO_18334	PRO_16333
PRO_18334	PRO_10357
PRO_18335	PRO_18335
PRO_18336	PRO_18336
PRO_18338	PRO_18338
PRO_18338	PRO_11850
PRO_18339	PRO_18339
PRO_18339	PRO_8864
PRO_18339	PRO_5875
PRO_18339	PRO_5544
PRO_18340	PRO_18340
PRO_18342	PRO_18342
PRO_18342	PRO_3161
PRO_18342	PRO_7789
PRO_18344	PRO_18344
PRO_18344	PRO_6396
PRO_18347	PRO_18347
PRO_18348	PRO_18348
PRO_18348	PRO_16026
PRO_18348	PRO_16496
PRO_18349	PRO_18349
PRO_18350	PRO_18350
PRO_18351	PRO_18351
PRO_18351	PRO_16156
PRO_18352	PRO_18352
PRO_18352	PRO_5842
PRO_18352	PRO_11390
PRO_18352	PRO_2438
PRO_18352	PRO_21198
PRO_18353	PRO_18353
PRO_18353	PRO_12020
PRO_18353	PRO_13673
PRO_18355	PRO_18355
PRO_18361	PRO_18361
PRO_18361	PRO_2484
PRO_18362	PRO_18362
PRO_18363	PRO_18363
PRO_18365	PRO_18365
PRO_18365	PRO_15110
PRO_18367	PRO_18367
PRO_18368	PRO_18368
PRO_18372	PRO_18372
PRO_18373	PRO_18373
PRO_18373	PRO_18737
PRO_18374	PRO_18374
PRO_18376	PRO_18376
PRO_18377	PRO_18377
PRO_18377	PRO_7626
PRO_18377	PRO_302
PRO_18377	PRO_7658
PRO_18378	PRO_18378
PRO_18379	PRO_18379
PRO_18383	PRO_18383
PRO_18384	PRO_18384
PRO_18387	PRO_18387
PRO_18387	PRO_5921
PRO_18387	PRO_23139
PRO_18393	PRO_18393
PRO_18394	PRO_18394
PRO_18397	PRO_18397
PRO_18399	PRO_18399
PRO_18801	PRO_18801
PRO_18803	PRO_18803
PRO_18804	PRO_18804
PRO_18804	PRO_1707
PRO_18807	PRO_18807
PRO_18815	PRO_18815
PRO_18820	PRO_18820
PRO_18822	PRO_18822
PRO_18823	PRO_18823
PRO_18823	PRO_12606
PRO_18823	PRO_20255
PRO_18823	PRO_8076
PRO_18823	PRO_961
PRO_18823	PRO_12508
PRO_18825	PRO_18825
PRO_18826	PRO_18826
PRO_18828	PRO_18828
PRO_18828	PRO_23369
PRO_18828	PRO_12026
PRO_18828	PRO_22577
PRO_18829	PRO_18829
PRO_18829	PRO_20287
PRO_18830	PRO_18830
PRO_18835	PRO_18835
PRO_18839	PRO_18839
PRO_18840	PRO_18840
PRO_18841	PRO_18841
PRO_18841	PRO_16849
PRO_18843	PRO_18843
PRO_18845	PRO_18845
PRO_18845	PRO_22207
PRO_18848	PRO_18848
PRO_18849	PRO_18849
PRO_18852	PRO_18852
PRO_18854	PRO_18854
PRO_18854	PRO_14720
PRO_18854	PRO_23759
PRO_18854	PRO_22929
PRO_18854	PRO_17693
PRO_18854	PRO_23716
PRO_18857	PRO_18857
PRO_18862	PRO_18862
PRO_18863	PRO_18863
PRO_18865	PRO_18865
PRO_18866	PRO_18866
PRO_18872	PRO_18872
PRO_18874	PRO_18874
PRO_18875	PRO_18875
PRO_18875	PRO_2261
PRO_18879	PRO_18879
PRO_18879	PRO_4515
PRO_18881	PRO_18881
PRO_18881	PRO_23970
PRO_18881	PRO_23681
PRO_18884	PRO_18884
PRO_18885	PRO_18885
PRO_18885	PRO_15763
PRO_18887	PRO_18887
PRO_18887	PRO_9783
PRO_18887	PRO_17759
PRO_18887	PRO_15710
PRO_18895	PRO_18895
PRO_18895	PRO_13500
PRO_18896	PRO_18896
PRO_18897	PRO_18897
PRO_18898	PRO_18898
PRO_18898	PRO_21552
PRO_19601	PRO_19601
PRO_19602	PRO_19602
PRO_19602	PRO_2131
PRO_19602	PRO_3565
PRO_19602	PRO_19778
PRO_19606	PRO_19606
PRO_19607	PRO_19607
PRO_19607	PRO_3481
PRO_19612	PRO_19612
PRO_19614	PRO_19614
PRO_19615	PRO_19615
PRO_19616	PRO_19616
PRO_19616	PRO_6149
PRO_19616	PRO_6627
PRO_19616	PRO_8940
PRO_19616	PRO_22624
PRO_19616	PRO_4167
PRO_19616	PRO_2915
PRO_19616	PRO_5267
PRO_19616	PRO_8367
PRO_19616	PRO_11037
PRO_19616	PRO_22548
PRO_19617	PRO_19617
PRO_19618	PRO_19618
PRO_19619	PRO_19619
PRO_19620	PRO_19620
PRO_19620	PRO_10817
PRO_19624	PRO_19624
PRO_19625	PRO_19625
PRO_19625	PRO_18283
PRO_19625	PRO_18396
PRO_19627	PRO_19627
PRO_19628	PRO_19628
PRO_19629	PRO_19629
PRO_19629	PRO_3615
PRO_19630	PRO_19630
PRO_19631	PRO_19631
PRO_19631	PRO_11137
PRO_19631	PRO_11328
PRO_19632	PRO_19632
PRO_19633	PRO_19633
PRO_19633	PRO_397
PRO_19633	PRO_4251
PRO_19633	PRO_22371
PRO_19633	PRO_14813
PRO_19633	PRO_20754
PRO_19633	PRO_16477
PRO_19633	PRO_22482
PRO_19634	PRO_19634
PRO_19634	PRO_6098
PRO_19635	PRO_19635
PRO_19636	PRO_19636
PRO_19640	PRO_19640
PRO_19640	PRO_10612
PRO_19641	PRO_19641
PRO_19641	PRO_20159
PRO_19641	PRO_6302
PRO_19643	PRO_19643
PRO_19644	PRO_19644
PRO_19646	PRO_19646
PRO_19646	PRO_11004
PRO_19647	PRO_19647
PRO_19647	PRO_22646
PRO_19649	PRO_19649
PRO_19650	PRO_19650
PRO_19653	PRO_19653
PRO_19654	PRO_19654
PRO_19655	PRO_19655
PRO_19656	PRO_19656
PRO_19658	PRO_19658
PRO_19661	PRO_19661
PRO_19663	PRO_19663
PRO_19663	PRO_5256
PRO_19664	PRO_19664
PRO_19665	PRO_19665
PRO_19666	PRO_19666
PRO_19667	PRO_19667
PRO_19667	PRO_8166
PRO_19668	PRO_19668
PRO_19668	PRO_14751
PRO_19669	PRO_19669
PRO_19670	PRO_19670
PRO_19671	PRO_19671
PRO_19672	PRO_19672
PRO_19672	PRO_3383
PRO_19673	PRO_19673
PRO_19674	PRO_19674
PRO_19674	PRO_13272
PRO_19675	PRO_19675
PRO_19677	PRO_19677
PRO_19680	PRO_19680
PRO_19684	PRO_19684
PRO_19686	PRO_19686
PRO_19686	PRO_16015
PRO_19688	PRO_19688
PRO_19689	PRO_19689
PRO_19689	PRO_20765
PRO_19691	PRO_19691
PRO_19691	PRO_2084
PRO_19691	PRO_5530
PRO_19693	PRO_19693
PRO_19693	PRO_17307
PRO_19699	PRO_19699
PRO_20904	PRO_20904
PRO_20904	PRO_3921
PRO_20904	PRO_22721
PRO_20904	PRO_13900
PRO_20907	PRO_20907
PRO_20910	PRO_20910
PRO_20910	PRO_23623
PRO_20913	PRO_20913
PRO_20913	PRO_7986
PRO_20913	PRO_11713
PRO_20914	PRO_20914
PRO_20915	PRO_20915
PRO_20918	PRO_20918
PRO_20919	PRO_20919
PRO_20921	PRO_20921
PRO_20924	PRO_20924
PRO_20924	PRO_21196
PRO_20925	PRO_20925
PRO_20927	PRO_20927
PRO_20928	PRO_20928
PRO_20929	PRO_20929
PRO_20936	PRO_20936
PRO_20937	PRO_20937
PRO_20938	PRO_20938
PRO_20943	PRO_20943
PRO_20947	PRO_20947
PRO_20949	PRO_20949
PRO_20950	PRO_20950
PRO_20952	PRO_20952
PRO_20956	PRO_20956
PRO_20956	PRO_14539
PRO_20958	PRO_20958
PRO_20958	PRO_8851
PRO_20959	PRO_20959
PRO_20959	PRO_23607
PRO_20960	PRO_20960
PRO_20961	PRO_20961
PRO_20962	PRO_20962
PRO_20962	PRO_3935
PRO_20962	PRO_11175
PRO_20964	PRO_20964
PRO_20969	PRO_20969
PRO_20971	PRO_20971
PRO_20972	PRO_20972
PRO_20972	PRO_6750
PRO_20973	PRO_20973
PRO_20973	PRO_781
PRO_20975	PRO_20975
PRO_20975	PRO_15210
PRO_20975	PRO_14965
PRO_20975	PRO_15443
PRO_20975	PRO_18543
PRO_20975	PRO_19848
PRO_20975	PRO_20922
PRO_20975	PRO_6387
PRO_20975	PRO_1887
PRO_20982	PRO_20982
PRO_20982	PRO_9384
PRO_20983	PRO_20983
PRO_20983	PRO_3299
PRO_20983	PRO_6142
PRO_20984	PRO_20984
PRO_20986	PRO_20986
PRO_20987	PRO_20987
PRO_20987	PRO_3046
PRO_20988	PRO_20988
PRO_20991	PRO_20991
PRO_20993	PRO_20993
PRO_20993	PRO_3440
PRO_20993	PRO_3827
PRO_20993	PRO_5889
PRO_20993	PRO_10299
PRO_20993	PRO_11488
PRO_20993	PRO_14364
PRO_20993	PRO_22559
PRO_20993	PRO_718
PRO_20993	PRO_4886
PRO_20993	PRO_5289
PRO_20993	PRO_23293
PRO_20993	PRO_22597
PRO_20993	PRO_5463
PRO_20993	PRO_13816
PRO_20993	PRO_14842
PRO_20993	PRO_11792
PRO_20995	PRO_20995
PRO_20996	PRO_20996
PRO_20997	PRO_20997
PRO_20998	PRO_20998
PRO_20999	PRO_20999
PRO_20999	PRO_15784
PRO_23505	PRO_23505
PRO_23506	PRO_23506
PRO_23519	PRO_23519
PRO_23524	PRO_23524
PRO_23524	PRO_23801
PRO_23524	PRO_23454
PRO_23528	PRO_23528
PRO_23538	PRO_23538
PRO_23538	PRO_13192
PRO_23539	PRO_23539
PRO_23539	PRO_10880
PRO_23539	PRO_13254
PRO_23540	PRO_23540
PRO_23540	PRO_23613
PRO_23540	PRO_23630
PRO_23541	PRO_23541
PRO_23541	PRO_13756
PRO_23541	PRO_9698
PRO_23542	PRO_23542
PRO_23556	PRO_23556
PRO_23557	PRO_23557
PRO_23557	PRO_3149
PRO_23558	PRO_23558
PRO_23558	PRO_8890
PRO_23566	PRO_23566
PRO_23569	PRO_23569
PRO_23570	PRO_23570
PRO_23570	PRO_21399
PRO_23570	PRO_18735
PRO_23571	PRO_23571
PRO_23573	PRO_23573
PRO_23574	PRO_23574
PRO_23574	PRO_9758
PRO_23578	PRO_23578
PRO_23578	PRO_2518
PRO_23582	PRO_23582
PRO_23590	PRO_23590
PRO_23592	PRO_23592
PRO_23599	PRO_23599
PRO_23599	PRO_31
PRO_23803	PRO_23803
PRO_23803	PRO_9025
PRO_23809	PRO_23809
PRO_23815	PRO_23815
PRO_23815	PRO_11244
PRO_23815	PRO_23872
PRO_23815	PRO_18172
PRO_23815	PRO_6024
PRO_23815	PRO_23619
PRO_23815	PRO_8050
PRO_23815	PRO_22927
PRO_23815	PRO_23979
PRO_23828	PRO_23828
PRO_23828	PRO_23910
PRO_23828	PRO_11353
PRO_23831	PRO_23831
PRO_23831	PRO_23261
PRO_23834	PRO_23834
PRO_23837	PRO_23837
PRO_23837	PRO_20891
PRO_23837	PRO_10857
PRO_23852	PRO_23852
PRO_23852	PRO_11356
PRO_23852	PRO_4602
PRO_23852	PRO_23544
PRO_23852	PRO_676
PRO_23852	PRO_23942
PRO_23852	PRO_15157
PRO_23852	PRO_23446
PRO_23855	PRO_23855
PRO_23855	PRO_6760
PRO_23856	PRO_23856
PRO_23856	PRO_21746
PRO_23858	PRO_23858
PRO_23861	PRO_23861
PRO_23869	PRO_23869
PRO_23869	PRO_3694
PRO_23869	PRO_7760
PRO_23874	PRO_23874
PRO_23879	PRO_23879
PRO_23880	PRO_23880
PRO_23881	PRO_23881
PRO_23881	PRO_5016
PRO_23881	PRO_23812
PRO_23885	PRO_23885
PRO_23885	PRO_10130
PRO_23887	PRO_23887
PRO_23889	PRO_23889
PRO_23892	PRO_23892
PRO_23895	PRO_23895
PRO_23898	PRO_23898
PRO_23898	PRO_15205
PRO_23898	PRO_22820
PRO_23898	PRO_23451
PRO_23899	PRO_23899
PRO_23899	PRO_1867
PRO_23900	PRO_23900
PRO_23909	PRO_23909
PRO_23914	PRO_23914
PRO_23914	PRO_8361
PRO_23914	PRO_7697
PRO_23914	PRO_8594
PRO_23914	PRO_10381
PRO_23914	PRO_18824
PRO_23914	PRO_19475
PRO_23920	PRO_23920
PRO_23920	PRO_21273
PRO_23920	PRO_22844
PRO_23923	PRO_23923
PRO_23923	PRO_7720
PRO_23923	PRO_23936
PRO_23923	PRO_22667
PRO_23930	PRO_23930
PRO_23930	PRO_8449
PRO_23932	PRO_23932
PRO_23944	PRO_23944
PRO_23946	PRO_23946
PRO_23946	PRO_22644
PRO_23946	PRO_1109
PRO_23946	PRO_5161
PRO_23946	PRO_7430
PRO_23952	PRO_23952
PRO_23957	PRO_23957
PRO_23958	PRO_23958
PRO_23958	PRO_23155
PRO_23962	PRO_23962
PRO_23965	PRO_23965
PRO_23966	PRO_23966
PRO_23968	PRO_23968
PRO_23968	PRO_3852
PRO_23968	PRO_16267
PRO_23969	PRO_23969
PRO_23969	PRO_7890
PRO_23971	PRO_23971
PRO_23971	PRO_9107
PRO_23971	PRO_23638
PRO_23972	PRO_23972
PRO_23972	PRO_4702
PRO_23972	PRO_7473
PRO_23972	PRO_10077
PRO_23973	PRO_23973
PRO_23973	PRO_598
PRO_23976	PRO_23976
PRO_23977	PRO_23977
PRO_23982	PRO_23982
PRO_23986	PRO_23986
PRO_23986	PRO_23717
PRO_23989	PRO_23989
PRO_23989	PRO_9847
PRO_23989	PRO_10163
PRO_23995	PRO_23995
PRO_1701	PRO_1701
PRO_1702	PRO_1702
PRO_1702	PRO_10810
PRO_1702	PRO_1892
PRO_1702	PRO_3638
PRO_1702	PRO_20647
PRO_1703	PRO_1703
PRO_1703	PRO_16555
PRO_1708	PRO_1708
PRO_1710	PRO_1710
PRO_1711	PRO_1711
PRO_1711	PRO_12134
PRO_1712	PRO_1712
PRO_1713	PRO_1713
PRO_1713	PRO_4298
PRO_1713	PRO_7130
PRO_1713	PRO_13181
PRO_1713	PRO_20636
PRO_1718	PRO_1718
PRO_1719	PRO_1719
PRO_1722	PRO_1722
PRO_1723	PRO_1723
PRO_1723	PRO_23314
PRO_1724	PRO_1724
PRO_1726	PRO_1726
PRO_1726	PRO_4845
PRO_1726	PRO_5871
PRO_1726	PRO_6688
PRO_1726	PRO_7019
PRO_1726	PRO_8325
PRO_1726	PRO_8592
PRO_1726	PRO_9161
PRO_1726	PRO_10398
PRO_1726	PRO_13538
PRO_1726	PRO_16364
PRO_1726	PRO_16699
PRO_1726	PRO_16759
PRO_1726	PRO_18550
PRO_1726	PRO_19750
PRO_1726	PRO_19920
PRO_1726	PRO_6521
PRO_1726	PRO_12959
PRO_1726	PRO_11386
PRO_1727	PRO_1727
PRO_1731	PRO_1731
PRO_1734	PRO_1734
PRO_1735	PRO_1735
PRO_1737	PRO_1737
PRO_1738	PRO_1738
PRO_1740	PRO_1740
PRO_1741	PRO_1741
PRO_1744	PRO_1744
PRO_1744	PRO_15027
PRO_1745	PRO_1745
PRO_1748	PRO_1748
PRO_1748	PRO_19985
PRO_1749	PRO_1749
PRO_1749	PRO_7691
PRO_1749	PRO_13898
PRO_1751	PRO_1751
PRO_1752	PRO_1752
PRO_1753	PRO_1753
PRO_1753	PRO_5478
PRO_1753	PRO_11728
PRO_1754	PRO_1754
PRO_1759	PRO_1759
PRO_1759	PRO_20706
PRO_1760	PRO_1760
PRO_1760	PRO_2850
PRO_1760	PRO_12354
PRO_1760	PRO_22271
PRO_1760	PRO_22591
PRO_1760	PRO_23535
PRO_1761	PRO_1761
PRO_1762	PRO_1762
PRO_1762	PRO_12904
PRO_1764	PRO_1764
PRO_1766	PRO_1766
PRO_1767	PRO_1767
PRO_1772	PRO_1772
PRO_1772	PRO_13802
PRO_1772	PRO_15284
PRO_1772	PRO_10329
PRO_1773	PRO_1773
PRO_1775	PRO_1775
PRO_1776	PRO_1776
PRO_1777	PRO_1777
PRO_1780	PRO_1780
PRO_1780	PRO_13417
PRO_1781	PRO_1781
PRO_1781	PRO_5484
PRO_1783	PRO_1783
PRO_1786	PRO_1786
PRO_1786	PRO_1299
PRO_1787	PRO_1787
PRO_1787	PRO_4125
PRO_1788	PRO_1788
PRO_1790	PRO_1790
PRO_1792	PRO_1792
PRO_1795	PRO_1795
PRO_1795	PRO_19726
PRO_1796	PRO_1796
PRO_1797	PRO_1797
PRO_1797	PRO_3929
PRO_1797	PRO_2254
PRO_1797	PRO_14629
PRO_1797	PRO_22739
PRO_1797	PRO_21837
PRO_1798	PRO_1798
PRO_1798	PRO_4807
PRO_1798	PRO_4377
PRO_1799	PRO_1799
PRO_1799	PRO_463
PRO_1800	PRO_1800
PRO_1800	PRO_14165
PRO_7301	PRO_7301
PRO_7302	PRO_7302
PRO_7303	PRO_7303
PRO_7303	PRO_1992
PRO_7306	PRO_7306
PRO_7308	PRO_7308
PRO_7311	PRO_7311
PRO_7311	PRO_23366
PRO_7312	PRO_7312
PRO_7317	PRO_7317
PRO_7318	PRO_7318
PRO_7321	PRO_7321
PRO_7322	PRO_7322
PRO_7322	PRO_4406
PRO_7322	PRO_17201
PRO_7322	PRO_22915
PRO_7324	PRO_7324
PRO_7324	PRO_4179
PRO_7324	PRO_6807
PRO_7324	PRO_23242
PRO_7325	PRO_7325
PRO_7325	PRO_9629
PRO_7325	PRO_23444
PRO_7325	PRO_3859
PRO_7325	PRO_22941
PRO_7325	PRO_15487
PRO_7325	PRO_23532
PRO_7326	PRO_7326
PRO_7326	PRO_22649
PRO_7327	PRO_7327
PRO_7327	PRO_20089
PRO_7327	PRO_22841
PRO_7327	PRO_9439
PRO_7327	PRO_18844
PRO_7332	PRO_7332
PRO_7339	PRO_7339
PRO_7341	PRO_7341
PRO_7341	PRO_17085
PRO_7343	PRO_7343
PRO_7344	PRO_7344
PRO_7345	PRO_7345
PRO_7345	PRO_21245
PRO_7346	PRO_7346
PRO_7349	PRO_7349
PRO_7349	PRO_20749
PRO_7350	PRO_7350
PRO_7350	PRO_18816
PRO_7351	PRO_7351
PRO_7354	PRO_7354
PRO_7356	PRO_7356
PRO_7356	PRO_5123
PRO_7356	PRO_22889
PRO_7356	PRO_5138
PRO_7358	PRO_7358
PRO_7360	PRO_7360
PRO_7362	PRO_7362
PRO_7362	PRO_17026
PRO_7363	PRO_7363
PRO_7363	PRO_2873
PRO_7363	PRO_11636
PRO_7364	PRO_7364
PRO_7364	PRO_797
PRO_7364	PRO_9373
PRO_7365	PRO_7365
PRO_7365	PRO_14025
PRO_7366	PRO_7366
PRO_7369	PRO_7369
PRO_7369	PRO_19371
PRO_7373	PRO_7373
PRO_7374	PRO_7374
PRO_7376	PRO_7376
PRO_7377	PRO_7377
PRO_7377	PRO_5926
PRO_7378	PRO_7378
PRO_7379	PRO_7379
PRO_7379	PRO_6857
PRO_7380	PRO_7380
PRO_7381	PRO_7381
PRO_7385	PRO_7385
PRO_7386	PRO_7386
PRO_7387	PRO_7387
PRO_7387	PRO_7080
PRO_7390	PRO_7390
PRO_7391	PRO_7391
PRO_7392	PRO_7392
PRO_7392	PRO_3977
PRO_7393	PRO_7393
PRO_7396	PRO_7396
PRO_7398	PRO_7398
PRO_7398	PRO_13958
PRO_7400	PRO_7400
PRO_9701	PRO_9701
PRO_9703	PRO_9703
PRO_9704	PRO_9704
PRO_9704	PRO_14852
PRO_9706	PRO_9706
PRO_9707	PRO_9707
PRO_9707	PRO_16502
PRO_9709	PRO_9709
PRO_9709	PRO_651
PRO_9709	PRO_10526
PRO_9709	PRO_15866
PRO_9709	PRO_18770
PRO_9709	PRO_19738
PRO_9709	PRO_8904
PRO_9709	PRO_22187
PRO_9709	PRO_5124
PRO_9709	PRO_10488
PRO_9709	PRO_11016
PRO_9709	PRO_12777
PRO_9709	PRO_15527
PRO_9709	PRO_2105
PRO_9709	PRO_14416
PRO_9709	PRO_22437
PRO_9709	PRO_17459
PRO_9709	PRO_14330
PRO_9712	PRO_9712
PRO_9716	PRO_9716
PRO_9719	PRO_9719
PRO_9720	PRO_9720
PRO_9720	PRO_928
PRO_9720	PRO_5580
PRO_9721	PRO_9721
PRO_9722	PRO_9722
PRO_9723	PRO_9723
PRO_9723	PRO_11026
PRO_9723	PRO_14360
PRO_9724	PRO_9724
PRO_9724	PRO_23244
PRO_9724	PRO_8663
PRO_9725	PRO_9725
PRO_9728	PRO_9728
PRO_9728	PRO_9715
PRO_9728	PRO_20731
PRO_9729	PRO_9729
PRO_9730	PRO_9730
PRO_9730	PRO_5541
PRO_9736	PRO_9736
PRO_9738	PRO_9738
PRO_9738	PRO_8977
PRO_9739	PRO_9739
PRO_9740	PRO_9740
PRO_9742	PRO_9742
PRO_9742	PRO_15743
PRO_9742	PRO_16532
PRO_9742	PRO_19745
PRO_9743	PRO_9743
PRO_9744	PRO_9744
PRO_9745	PRO_9745
PRO_9747	PRO_9747
PRO_9747	PRO_3051
PRO_9749	PRO_9749
PRO_9749	PRO_10428
PRO_9749	PRO_1355
PRO_9753	PRO_9753
PRO_9753	PRO_17596
PRO_9755	PRO_9755
PRO_9755	PRO_19749
PRO_9755	PRO_23046
PRO_9755	PRO_9927
PRO_9759	PRO_9759
PRO_9759	PRO_3941
PRO_9765	PRO_9765
PRO_9765	PRO_16584
PRO_9765	PRO_20208
PRO_9766	PRO_9766
PRO_9772	PRO_9772
PRO_9775	PRO_9775
PRO_9775	PRO_8527
PRO_9775	PRO_23223
PRO_9775	PRO_15575
PRO_9775	PRO_20453
PRO_9775	PRO_8755
PRO_9775	PRO_19542
PRO_9775	PRO_3975
PRO_9779	PRO_9779
PRO_9779	PRO_18655
PRO_9781	PRO_9781
PRO_9784	PRO_9784
PRO_9785	PRO_9785
PRO_9786	PRO_9786
PRO_9787	PRO_9787
PRO_9788	PRO_9788
PRO_9788	PRO_2707
PRO_9788	PRO_9484
PRO_9789	PRO_9789
PRO_9792	PRO_9792
PRO_9792	PRO_1392
PRO_9794	PRO_9794
PRO_9795	PRO_9795
PRO_9796	PRO_9796
PRO_10304	PRO_10304
PRO_10305	PRO_10305
PRO_10309	PRO_10309
PRO_10309	PRO_21083
PRO_10310	PRO_10310
PRO_10311	PRO_10311
PRO_10313	PRO_10313
PRO_10314	PRO_10314
PRO_10314	PRO_22524
PRO_10315	PRO_10315
PRO_10315	PRO_8250
PRO_10316	PRO_10316
PRO_10318	PRO_10318
PRO_10318	PRO_20419
PRO_10318	PRO_14147
PRO_10318	PRO_21606
PRO_10318	PRO_16899
PRO_10318	PRO_12804
PRO_10319	PRO_10319
PRO_10322	PRO_10322
PRO_10323	PRO_10323
PRO_10324	PRO_10324
PRO_10324	PRO_10784
PRO_10325	PRO_10325
PRO_10327	PRO_10327
PRO_10328	PRO_10328
PRO_10330	PRO_10330
PRO_10331	PRO_10331
PRO_10333	PRO_10333
PRO_10333	PRO_22622
PRO_10334	PRO_10334
PRO_10335	PRO_10335
PRO_10336	PRO_10336
PRO_10337	PRO_10337
PRO_10340	PRO_10340
PRO_10344	PRO_10344
PRO_10345	PRO_10345
PRO_10347	PRO_10347
PRO_10348	PRO_10348
PRO_10351	PRO_10351
PRO_10351	PRO_18153
PRO_10351	PRO_15318
PRO_10352	PRO_10352
PRO_10353	PRO_10353
PRO_10354	PRO_10354
PRO_10359	PRO_10359
PRO_10360	PRO_10360
PRO_10363	PRO_10363
PRO_10363	PRO_6334
PRO_10363	PRO_12729
PRO_10365	PRO_10365
PRO_10365	PRO_13708
PRO_10365	PRO_7014
PRO_10366	PRO_10366
PRO_10366	PRO_9714
PRO_10366	PRO_11924
PRO_10367	PRO_10367
PRO_10370	PRO_10370
PRO_10371	PRO_10371
PRO_10371	PRO_2830
PRO_10371	PRO_1859
PRO_10371	PRO_232
PRO_10371	PRO_22135
PRO_10371	PRO_2266
PRO_10371	PRO_18685
PRO_10372	PRO_10372
PRO_10374	PRO_10374
PRO_10374	PRO_8143
PRO_10374	PRO_23525
PRO_10374	PRO_17248
PRO_10374	PRO_17540
PRO_10374	PRO_17804
PRO_10376	PRO_10376
PRO_10377	PRO_10377
PRO_10377	PRO_56
PRO_10377	PRO_16024
PRO_10379	PRO_10379
PRO_10379	PRO_22480
PRO_10380	PRO_10380
PRO_10380	PRO_8738
PRO_10382	PRO_10382
PRO_10384	PRO_10384
PRO_10384	PRO_18160
PRO_10387	PRO_10387
PRO_10387	PRO_21077
PRO_10389	PRO_10389
PRO_10390	PRO_10390
PRO_10393	PRO_10393
PRO_10395	PRO_10395
PRO_10396	PRO_10396
PRO_10397	PRO_10397
PRO_10399	PRO_10399
PRO_10399	PRO_10085
PRO_12201	PRO_12201
PRO_12202	PRO_12202
PRO_12203	PRO_12203
PRO_12204	PRO_12204
PRO_12205	PRO_12205
PRO_12206	PRO_12206
PRO_12206	PRO_20240
PRO_12209	PRO_12209
PRO_12210	PRO_12210
PRO_12213	PRO_12213
PRO_12215	PRO_12215
PRO_12217	PRO_12217
PRO_12217	PRO_14320
PRO_12217	PRO_21919
PRO_12218	PRO_12218
PRO_12219	PRO_12219
PRO_12221	PRO_12221
PRO_12221	PRO_11653
PRO_12222	PRO_12222
PRO_12225	PRO_12225
PRO_12225	PRO_8935
PRO_12225	PRO_21565
PRO_12225	PRO_22916
PRO_12226	PRO_12226
PRO_12229	PRO_12229
PRO_12229	PRO_17116
PRO_12230	PRO_12230
PRO_12231	PRO_12231
PRO_12236	PRO_12236
